#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,Notional(Base),NettingSet,CounterParty
FS_0.CP_23.CP_0.TL_0.TRADE_9154.COPY_0,Swap,2016-08-08,0.505464,-26383.529302,EUR,-26383.529302,EUR,23380277.80,23380277.80,FS_0.CP_23.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_23.TL_0.TRADE_9194.COPY_0,FxForward,2020-10-31,4.734973,-12029099.951881,EUR,-12029099.951881,EUR,67286739.69,67286739.69,FS_0.CP_0.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_0.TL_0.TRADE_9194.COPY_0,FxForward,2020-10-31,4.734973,13620994.952213,USD,12029099.951881,EUR,76781865.53,67808316.37,FS_0.CP_23.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_23.TL_0.TRADE_9218.COPY_0,FxForward,2018-05-10,2.257796,-2337118.710201,EUR,-2337118.710201,EUR,16216237.66,16216237.66,FS_0.CP_0.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_0.TL_0.TRADE_9218.COPY_0,FxForward,2018-05-10,2.257796,2646405.988953,USD,2337118.710201,EUR,18584212.63,16412262.98,FS_0.CP_23.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_23.TL_0.TRADE_9691.COPY_0,FxForward,2020-09-21,4.625683,4488236.877191,USD,3963693.562244,EUR,31900894.57,28172615.19,FS_0.CP_0.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_0.TL_0.TRADE_9691.COPY_0,FxForward,2020-09-21,4.625683,-3963693.562244,EUR,-3963693.562244,EUR,26858519.04,26858519.04,FS_0.CP_23.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_23.TL_0.TRADE_9767.COPY_0,FxForward,2018-10-26,2.720810,3335428.974313,USD,2945615.107793,EUR,25807234.90,22791125.70,FS_0.CP_0.CP_23.TL_0,FS_0.CP_23
FS_0.CP_23.CP_0.TL_0.TRADE_9767.COPY_0,FxForward,2018-10-26,2.720810,-2945615.107793,EUR,-2945615.107793,EUR,22054568.60,22054568.60,FS_0.CP_23.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_21.TL_0.TRADE_285.COPY_0,FxForward,2018-11-15,2.775604,-2464434.878213,EUR,-2464434.878213,EUR,18242781.57,18242781.57,FS_0.CP_0.CP_21.TL_0,FS_0.CP_21
FS_0.CP_21.CP_0.TL_0.TRADE_285.COPY_0,FxForward,2018-11-15,2.775604,2790570.796691,USD,2464434.878213,EUR,21326546.40,18834098.33,FS_0.CP_21.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_21.TL_0.TRADE_854.COPY_0,FxForward,2017-01-12,0.934509,-9187062.354420,EUR,-9187062.354420,EUR,17544602.75,17544602.75,FS_0.CP_0.CP_21.TL_0,FS_0.CP_21
FS_0.CP_21.CP_0.TL_0.TRADE_854.COPY_0,FxForward,2017-01-12,0.934509,10402850.625217,USD,9187062.354420,EUR,20385593.18,18003114.96,FS_0.CP_21.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_21.TL_0.TRADE_3952.COPY_0,Swap,2025-01-07,8.920810,-1058964.388539,EUR,-1058964.388539,EUR,87120415.10,87120415.10,FS_0.CP_0.CP_21.TL_0,FS_0.CP_21
FS_0.CP_21.CP_0.TL_0.TRADE_3952.COPY_0,Swap,2025-01-07,8.920810,1058964.388539,EUR,1058964.388539,EUR,87120415.10,87120415.10,FS_0.CP_21.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_21.TL_0.TRADE_5195.COPY_0,Swap,2023-03-21,7.120810,-62966.024197,EUR,-62966.024197,EUR,25933918.33,25933918.33,FS_0.CP_0.CP_21.TL_0,FS_0.CP_21
FS_0.CP_21.CP_0.TL_0.TRADE_5195.COPY_0,Swap,2023-03-21,7.120810,62966.024197,EUR,62966.024197,EUR,25933918.33,25933918.33,FS_0.CP_21.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_21.TL_0.TRADE_5599.COPY_0,FxForward,2020-11-28,4.811475,10284185.410608,USD,9082265.624640,EUR,48561073.44,42885707.56,FS_0.CP_0.CP_21.TL_0,FS_0.CP_21
FS_0.CP_21.CP_0.TL_0.TRADE_5599.COPY_0,FxForward,2020-11-28,4.811475,-9082265.624640,EUR,-9082265.624640,EUR,44140162.21,44140162.21,FS_0.CP_21.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_21.TL_0.TRADE_6853.COPY_0,FxForward,2017-12-10,1.844098,-5497989.628929,EUR,-5497989.628929,EUR,22862206.35,22862206.35,FS_0.CP_0.CP_21.TL_0,FS_0.CP_21
FS_0.CP_21.CP_0.TL_0.TRADE_6853.COPY_0,FxForward,2017-12-10,1.844098,6225577.082453,USD,5497989.628929,EUR,25776066.56,22763600.02,FS_0.CP_21.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_21.TL_0.TRADE_8090.COPY_0,Swap,2022-02-07,6.005741,-7573501.591914,EUR,-7573501.591914,EUR,72237491.53,72237491.53,FS_0.CP_0.CP_21.TL_0,FS_0.CP_21
FS_0.CP_21.CP_0.TL_0.TRADE_8090.COPY_0,Swap,2022-02-07,6.005741,7573501.591914,EUR,7573501.591914,EUR,72237491.53,72237491.53,FS_0.CP_21.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_21.TL_0.TRADE_9601.COPY_0,FxForward,2016-09-11,0.598361,-15240811.374631,EUR,-15240811.374631,EUR,37839142.69,37839142.69,FS_0.CP_0.CP_21.TL_0,FS_0.CP_21
FS_0.CP_21.CP_0.TL_0.TRADE_9601.COPY_0,FxForward,2016-09-11,0.598361,17257734.629515,USD,15240811.374631,EUR,43339888.76,38274726.30,FS_0.CP_21.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_293.COPY_0,FxForward,2016-09-30,0.650273,19690044.607092,USD,17388855.620802,EUR,47474230.31,41925884.53,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_293.COPY_0,FxForward,2016-09-30,0.650273,-17388855.620802,EUR,-17388855.620802,EUR,41167266.20,41167266.20,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_525.COPY_0,Swap,2022-11-21,6.792043,6259346.109879,EUR,6259346.109879,EUR,90857010.52,90857010.52,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_525.COPY_0,Swap,2022-11-21,6.792043,-6259346.109879,EUR,-6259346.109879,EUR,90857010.52,90857010.52,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_1805.COPY_0,FxForward,2020-09-06,4.584699,-16455305.022776,EUR,-16455305.022776,EUR,84761009.73,84761009.73,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_1805.COPY_0,FxForward,2020-09-06,4.584699,18632950.723575,USD,16455305.022776,EUR,94478829.17,83437023.76,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_2070.COPY_0,FxForward,2016-10-06,0.666667,25965531.747523,USD,22930922.285083,EUR,60081268.13,53059529.21,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_2070.COPY_0,FxForward,2016-10-06,0.666667,-22930922.285083,EUR,-22930922.285083,EUR,52653923.22,52653923.22,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_3332.COPY_0,Swap,2025-03-31,9.148207,2762925.109200,EUR,2762925.109200,EUR,59920786.48,59920786.48,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_3332.COPY_0,Swap,2025-03-31,9.148207,-2762925.109200,EUR,-2762925.109200,EUR,59920786.48,59920786.48,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_4424.COPY_0,FxForward,2018-03-06,2.079714,-11827308.732199,EUR,-11827308.732199,EUR,79264825.51,79264825.51,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_4424.COPY_0,FxForward,2018-03-06,2.079714,13392499.287892,USD,11827308.732199,EUR,90002472.17,79483821.66,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_6549.COPY_0,FxForward,2019-04-25,3.216700,-11097334.383157,EUR,-11097334.383157,EUR,79230826.46,79230826.46,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_6549.COPY_0,FxForward,2019-04-25,3.216700,12565922.323421,USD,11097334.383157,EUR,92758869.79,81918077.21,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_6996.COPY_0,FxForward,2016-07-20,0.453552,-25109607.499505,EUR,-25109607.499505,EUR,76770905.56,76770905.56,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_6996.COPY_0,FxForward,2016-07-20,0.453552,28432537.627167,USD,25109607.499505,EUR,88051403.30,77760775.55,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_8156.COPY_0,FxForward,2019-05-12,3.263276,-10705684.086837,EUR,-10705684.086837,EUR,73686142.64,73686142.64,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_8156.COPY_0,FxForward,2019-05-12,3.263276,12122442.201837,USD,10705684.086837,EUR,85772355.60,75748081.71,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_8609.COPY_0,FxForward,2016-06-07,0.336066,21827471.720968,USD,19276480.165329,EUR,88137845.41,77837115.11,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_8609.COPY_0,FxForward,2016-06-07,0.336066,-19276480.165329,EUR,-19276480.165329,EUR,76648201.98,76648201.98,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_8904.COPY_0,Swap,2024-07-12,8.431694,11872902.233589,EUR,11872902.233589,EUR,89566731.94,89566731.94,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_8904.COPY_0,Swap,2024-07-12,8.431694,-11872902.233589,EUR,-11872902.233589,EUR,89566731.94,89566731.94,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_5.TL_0.TRADE_9192.COPY_0,FxForward,2019-10-07,3.668755,13251269.445468,USD,11702584.518097,EUR,74147483.93,65481816.75,FS_0.CP_0.CP_5.TL_0,FS_0.CP_5
FS_0.CP_5.CP_0.TL_0.TRADE_9192.COPY_0,FxForward,2019-10-07,3.668755,-11702584.518097,EUR,-11702584.518097,EUR,65953674.01,65953674.01,FS_0.CP_5.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_28.TL_0.TRADE_478.COPY_0,FxForward,2020-10-16,4.693989,13156084.733102,USD,11618524.108196,EUR,98481371.21,86971785.97,FS_0.CP_0.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_0.TL_0.TRADE_478.COPY_0,FxForward,2020-10-16,4.693989,-11618524.108196,EUR,-11618524.108196,EUR,82159039.64,82159039.64,FS_0.CP_28.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_28.TL_0.TRADE_2614.COPY_0,Swap,2016-07-15,0.439891,417855.640204,EUR,417855.640204,EUR,52546057.70,52546057.70,FS_0.CP_0.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_0.TL_0.TRADE_2614.COPY_0,Swap,2016-07-15,0.439891,-417855.640204,EUR,-417855.640204,EUR,52546057.70,52546057.70,FS_0.CP_28.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_28.TL_0.TRADE_3503.COPY_0,Swap,2021-10-01,5.652317,3837142.687105,EUR,3837142.687105,EUR,34298679.68,34298679.68,FS_0.CP_0.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_0.TL_0.TRADE_3503.COPY_0,Swap,2021-10-01,5.652317,-3837142.687105,EUR,-3837142.687105,EUR,34298679.68,34298679.68,FS_0.CP_28.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_28.TL_0.TRADE_6205.COPY_0,Swap,2023-03-09,7.087933,-9517467.639037,EUR,-9517467.639037,EUR,96289439.56,96289439.56,FS_0.CP_0.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_0.TL_0.TRADE_6205.COPY_0,Swap,2023-03-09,7.087933,9517467.639037,EUR,9517467.639037,EUR,96289439.56,96289439.56,FS_0.CP_28.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_28.TL_0.TRADE_6695.COPY_0,Swap,2017-09-14,1.605741,-1583452.944843,EUR,-1583452.944843,EUR,91619602.42,91619602.42,FS_0.CP_0.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_0.TL_0.TRADE_6695.COPY_0,Swap,2017-09-14,1.605741,1583452.944843,EUR,1583452.944843,EUR,91619602.42,91619602.42,FS_0.CP_28.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_28.TL_0.TRADE_7791.COPY_0,FxForward,2018-09-05,2.581084,-14588526.330925,EUR,-14588526.330925,EUR,89902048.93,89902048.93,FS_0.CP_0.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_0.TL_0.TRADE_7791.COPY_0,FxForward,2018-09-05,2.581084,16519128.139980,USD,14588526.330925,EUR,101255646.68,89421829.97,FS_0.CP_28.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_28.TL_0.TRADE_8431.COPY_0,Swap,2020-09-28,4.644809,5201705.612558,EUR,5201705.612558,EUR,75867452.84,75867452.84,FS_0.CP_0.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_0.TL_0.TRADE_8431.COPY_0,Swap,2020-09-28,4.644809,-5201705.612558,EUR,-5201705.612558,EUR,75867452.84,75867452.84,FS_0.CP_28.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_28.TL_0.TRADE_9440.COPY_0,FxForward,2019-05-28,3.307111,13382060.479225,USD,11818089.914244,EUR,86021690.13,75968276.34,FS_0.CP_0.CP_28.TL_0,FS_0.CP_28
FS_0.CP_28.CP_0.TL_0.TRADE_9440.COPY_0,FxForward,2019-05-28,3.307111,-11818089.914244,EUR,-11818089.914244,EUR,75007897.21,75007897.21,FS_0.CP_28.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_9.COPY_0,Swap,2020-04-08,4.172131,319397.493625,EUR,319397.493625,EUR,19835334.71,19835334.71,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_9.COPY_0,Swap,2020-04-08,4.172131,-319397.493625,EUR,-319397.493625,EUR,19835334.71,19835334.71,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_1095.COPY_0,FxForward,2020-10-28,4.726776,-4436737.094532,EUR,-4436737.094532,EUR,32136223.26,32136223.26,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_1095.COPY_0,FxForward,2020-10-28,4.726776,5023881.571411,USD,4436737.094532,EUR,38709775.74,34185737.76,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_1170.COPY_0,Swap,2018-12-24,2.882454,-3648772.922410,EUR,-3648772.922410,EUR,87780546.46,87780546.46,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_1170.COPY_0,Swap,2018-12-24,2.882454,3648772.922410,EUR,3648772.922410,EUR,87780546.46,87780546.46,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_1238.COPY_0,Swap,2025-07-01,9.400262,2844143.687263,EUR,2844143.687263,EUR,26145850.48,26145850.48,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_1238.COPY_0,Swap,2025-07-01,9.400262,-2844143.687263,EUR,-2844143.687263,EUR,26145850.48,26145850.48,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_1754.COPY_0,FxForward,2016-12-08,0.838798,49415477.417973,USD,43640256.759227,EUR,99042833.67,87467629.93,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_1754.COPY_0,FxForward,2016-12-08,0.838798,-43640256.759227,EUR,-43640256.759227,EUR,86928139.55,86928139.55,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_2335.COPY_0,FxForward,2018-03-04,2.074235,-8433739.595696,EUR,-8433739.595696,EUR,62489204.01,62489204.01,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_2335.COPY_0,FxForward,2018-03-04,2.074235,9549835.392572,USD,8433739.595696,EUR,72196036.16,63758436.01,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_2423.COPY_0,FxForward,2018-04-17,2.194783,-1288789.628070,EUR,-1288789.628070,EUR,9069696.24,9069696.24,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_2423.COPY_0,FxForward,2018-04-17,2.194783,1459344.181080,USD,1288789.628070,EUR,10408961.49,9192459.04,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_4851.COPY_0,Swap,2024-11-26,8.806011,-766687.646985,EUR,-766687.646985,EUR,32710548.28,32710548.28,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_4851.COPY_0,Swap,2024-11-26,8.806011,766687.646985,EUR,766687.646985,EUR,32710548.28,32710548.28,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_5313.COPY_0,Swap,2021-10-06,5.666015,-3468177.639732,EUR,-3468177.639732,EUR,27361173.53,27361173.53,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_5313.COPY_0,Swap,2021-10-06,5.666015,3468177.639732,EUR,3468177.639732,EUR,27361173.53,27361173.53,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_7607.COPY_0,FxForward,2016-09-25,0.636612,-31443499.161666,EUR,-31443499.161666,EUR,75563652.71,75563652.71,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_7607.COPY_0,FxForward,2016-09-25,0.636612,35604637.510223,USD,31443499.161666,EUR,87165034.58,76977997.35,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_24.TL_0.TRADE_9243.COPY_0,Swap,2021-06-28,5.392043,-537198.453761,EUR,-537198.453761,EUR,60294870.04,60294870.04,FS_0.CP_0.CP_24.TL_0,FS_0.CP_24
FS_0.CP_24.CP_0.TL_0.TRADE_9243.COPY_0,Swap,2021-06-28,5.392043,537198.453761,EUR,537198.453761,EUR,60294870.04,60294870.04,FS_0.CP_24.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_758.COPY_0,FxForward,2019-10-30,3.731769,8961939.305482,USD,7914551.326577,EUR,59739154.20,52757398.37,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_758.COPY_0,FxForward,2019-10-30,3.731769,-7914551.326577,EUR,-7914551.326577,EUR,51461066.38,51461066.38,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_1378.COPY_0,FxForward,2017-04-15,1.189303,-12667723.127225,EUR,-12667723.127225,EUR,25317564.81,25317564.81,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_1378.COPY_0,FxForward,2017-04-15,1.189303,14344131.602713,USD,12667723.127225,EUR,28798014.31,25432370.67,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_1522.COPY_0,Swap,2023-04-28,7.224920,7761741.324716,EUR,7761741.324716,EUR,62005141.38,62005141.38,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_1522.COPY_0,Swap,2023-04-28,7.224920,-7761741.324716,EUR,-7761741.324716,EUR,62005141.38,62005141.38,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_1901.COPY_0,Swap,2018-05-28,2.307111,-292631.331643,EUR,-292631.331643,EUR,16597901.73,16597901.73,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_1901.COPY_0,Swap,2018-05-28,2.307111,292631.331643,EUR,292631.331643,EUR,16597901.73,16597901.73,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_3517.COPY_0,FxForward,2016-08-18,0.532787,19891012.016165,USD,17566335.831263,EUR,54681445.86,48290787.87,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_3517.COPY_0,FxForward,2016-08-18,0.532787,-17566335.831263,EUR,-17566335.831263,EUR,47563668.68,47563668.68,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_5092.COPY_0,FxForward,2017-11-20,1.789303,-14472333.557208,EUR,-14472333.557208,EUR,59847576.07,59847576.07,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_5092.COPY_0,FxForward,2017-11-20,1.789303,16387558.763168,USD,14472333.557208,EUR,69902676.62,61733102.97,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_5421.COPY_0,FxForward,2019-11-27,3.808481,14933056.766112,USD,13187820.203802,EUR,75803873.40,66944622.85,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_5421.COPY_0,FxForward,2019-11-27,3.808481,-13187820.203802,EUR,-13187820.203802,EUR,68622663.30,68622663.30,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_6356.COPY_0,FxForward,2017-05-09,1.255057,5935875.773387,USD,5242145.910084,EUR,13301590.99,11747024.95,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_6356.COPY_0,FxForward,2017-05-09,1.255057,-5242145.910084,EUR,-5242145.910084,EUR,11335104.71,11335104.71,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_7329.COPY_0,Swap,2021-07-20,5.452317,-2929240.704540,EUR,-2929240.704540,EUR,57878685.61,57878685.61,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_7329.COPY_0,Swap,2021-07-20,5.452317,2929240.704540,EUR,2929240.704540,EUR,57878685.61,57878685.61,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_8727.COPY_0,FxForward,2019-02-17,3.033139,-5044096.778179,EUR,-5044096.778179,EUR,34631656.20,34631656.20,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_8727.COPY_0,FxForward,2019-02-17,3.033139,5711617.413513,USD,5044096.778179,EUR,40131139.49,35440985.76,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_1.TL_0.TRADE_8917.COPY_0,Swap,2017-03-22,1.123550,59976.156145,EUR,59976.156145,EUR,29485669.26,29485669.26,FS_0.CP_0.CP_1.TL_0,FS_0.CP_1
FS_0.CP_1.CP_0.TL_0.TRADE_8917.COPY_0,Swap,2017-03-22,1.123550,-59976.156145,EUR,-59976.156145,EUR,29485669.26,29485669.26,FS_0.CP_1.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_27.TL_0.TRADE_2400.COPY_0,Swap,2017-04-05,1.161906,-80021.879952,EUR,-80021.879952,EUR,73382805.02,73382805.02,FS_0.CP_0.CP_27.TL_0,FS_0.CP_27
FS_0.CP_27.CP_0.TL_0.TRADE_2400.COPY_0,Swap,2017-04-05,1.161906,80021.879952,EUR,80021.879952,EUR,73382805.02,73382805.02,FS_0.CP_27.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_27.TL_0.TRADE_2493.COPY_0,Swap,2020-05-11,4.262295,-2586418.209179,EUR,-2586418.209179,EUR,44752454.00,44752454.00,FS_0.CP_0.CP_27.TL_0,FS_0.CP_27
FS_0.CP_27.CP_0.TL_0.TRADE_2493.COPY_0,Swap,2020-05-11,4.262295,2586418.209179,EUR,2586418.209179,EUR,44752454.00,44752454.00,FS_0.CP_27.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_27.TL_0.TRADE_3726.COPY_0,Swap,2021-04-19,5.200262,-6637599.765940,EUR,-6637599.765940,EUR,90476657.16,90476657.16,FS_0.CP_0.CP_27.TL_0,FS_0.CP_27
FS_0.CP_27.CP_0.TL_0.TRADE_3726.COPY_0,Swap,2021-04-19,5.200262,6637599.765940,EUR,6637599.765940,EUR,90476657.16,90476657.16,FS_0.CP_27.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_27.TL_0.TRADE_3850.COPY_0,Swap,2023-12-20,7.871495,-8755568.312470,EUR,-8755568.312470,EUR,90228530.95,90228530.95,FS_0.CP_0.CP_27.TL_0,FS_0.CP_27
FS_0.CP_27.CP_0.TL_0.TRADE_3850.COPY_0,Swap,2023-12-20,7.871495,8755568.312470,EUR,8755568.312470,EUR,90228530.95,90228530.95,FS_0.CP_27.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_27.TL_0.TRADE_5017.COPY_0,FxForward,2016-12-21,0.874317,-42551904.673000,EUR,-42551904.673000,EUR,83272097.33,83272097.33,FS_0.CP_0.CP_27.TL_0,FS_0.CP_27
FS_0.CP_27.CP_0.TL_0.TRADE_5017.COPY_0,FxForward,2016-12-21,0.874317,48183096.081711,USD,42551904.673000,EUR,95407648.17,84257291.04,FS_0.CP_27.CP_0.TL_0,FS_0.CP_0
FS_0.CP_0.CP_27.TL_0.TRADE_5390.COPY_0,Swap,2018-06-20,2.370125,2849026.704351,EUR,2849026.704351,EUR,85912089.90,85912089.90,FS_0.CP_0.CP_27.TL_0,FS_0.CP_27
FS_0.CP_27.CP_0.TL_0.TRADE_5390.COPY_0,Swap,2018-06-20,2.370125,-2849026.704351,EUR,-2849026.704351,EUR,85912089.90,85912089.90,FS_0.CP_27.CP_0.TL_0,FS_0.CP_0
